Time,WristLeftX,WristLeftY,WristRightX,WristRightY
00:03:40.9330578,0.2430686,0.08394406,-0.09571598,-0.1453269
00:03:40.9740968,0.2102881,0.06049745,-0.09577046,-0.1471213
00:03:41.0021242,0.1678325,0.03108194,-0.09728041,-0.1477707
00:03:41.0301497,0.1890755,0.135914,-0.09758587,-0.1483149
00:03:41.0651836,0.1509525,0.009289326,-0.09676686,-0.1496987
00:03:41.1082242,0.09759164,0.03286185,-0.09596792,-0.1492299
00:03:41.1302627,0.06582667,0.03233201,-0.0951733,-0.1578163
00:03:41.1672805,0.0642522,0.0611264,-0.09409796,-0.1563708
00:03:41.1983103,0.04680058,0.05255485,-0.09335375,-0.157085
00:03:41.2423526,0.04545423,0.05403901,-0.09249145,-0.1557609
00:03:41.2663758,0.04536669,0.05689894,-0.06953628,-0.1553728
00:03:41.2994105,0.06630705,0.09274334,-0.05569444,-0.1786624
00:03:41.3324473,0.07279584,0.07499685,-0.08864136,-0.1392501
00:03:41.3734776,0.0817949,0.06460759,-0.09029564,-0.1395525
00:03:41.4295489,0.1796097,0.1042333,-0.08861628,-0.1602234
00:03:41.5816761,0.2379984,0.09276389,-0.09213769,-0.1590842
00:03:41.5876827,0.243577,0.08749965,-0.09212013,-0.1589297
00:03:41.6006941,0.2188278,0.0366977,-0.09099923,-0.1587912
00:03:41.6307231,0.2105748,0.03126609,-0.09330776,-0.1324543
00:03:41.6597509,0.1987415,0.1078016,-0.09200677,-0.1329982
00:03:41.7057961,0.1660048,0.04623026,-0.08987099,-0.13305
00:03:41.7638515,0.128144,0.0152794,-0.05733521,-0.1479242
00:03:41.7958824,0.1252982,0.01276887,-0.05749112,-0.1478959
00:03:41.8599418,0.03396982,-0.04420391,-0.06512,-0.1407101
00:03:41.8669486,0.0260078,-0.02136862,-0.06978667,-0.1296769
00:03:41.8959765,0.04102273,0.02500222,-0.0110109,-0.1787659
00:03:41.9310134,0.07177094,0.05785635,-0.07296775,-0.1347638
00:03:41.9760529,0.07293455,0.05446157,-0.07265639,-0.1337234
00:03:41.9940701,0.08017346,0.05482121,-0.08002234,-0.1189461
00:03:42.0291031,0.122357,0.04671501,-0.08732307,-0.1147647
00:03:42.1091799,0.1999952,0.1119351,-0.09638767,-0.09871605
00:03:42.1622307,0.210631,0.09334089,-0.1240929,-0.0635701
00:03:42.1942613,0.2652429,0.06818185,-0.1294196,-0.05762702
00:03:42.2463106,0.2794963,0.076645,-0.1434251,-0.03876605
00:03:42.2623259,0.2767489,0.06889134,-0.1455594,-0.03763792
00:03:42.2983603,0.2755598,0.05628295,-0.146159,-0.02776428
00:03:42.3263874,0.253774,0.04366374,-0.1444162,-0.01441836
00:03:42.3784371,0.2672172,0.02774586,-0.1401097,0.003256463
00:03:42.3954529,0.2498204,0.02369282,-0.1356962,0.008847438
00:03:42.4294857,0.2134217,0.01822643,-0.1243879,0.01108967
00:03:42.4735283,0.2113962,0.01920861,-0.07730059,-0.004781412
00:03:42.5115655,0.2108376,0.01891139,-0.09190392,0.0004404602
00:03:42.5315834,0.2036826,0.01289133,-0.0584518,0.02404234
00:03:42.5626129,0.194791,0.008438431,-0.06562605,0.02740486
00:03:42.5936424,0.1935293,0.009706669,-0.1252211,0.05839051
00:03:42.6436905,0.1609201,0.05772432,-0.1460506,0.07451162
00:03:42.6627085,0.1601512,0.0670653,-0.1721648,0.1035961
00:03:42.6987432,0.1500417,0.08536187,-0.2070472,0.08281986
00:03:42.7758166,0.0653449,0.1049801,-0.2223416,0.07829695
00:03:42.8028423,0.06395886,0.1049229,-0.2419649,0.06059978
00:03:42.8318701,0.06403999,0.1000393,-0.2502111,0.0800004
00:03:42.8659023,0.09212493,0.07365572,-0.2462419,0.08256358
00:03:42.9119463,0.09088399,0.07327159,-0.2104406,0.03821398
00:03:42.9309646,0.0895971,0.05744796,-0.2056756,0.03591653
00:03:42.9669990,0.1019383,0.03971033,-0.2032301,0.03469371
00:03:42.9980291,0.1205158,0.0195873,-0.1847358,0.02530846
00:03:43.0480775,0.1317983,0.009147629,-0.1825219,0.02513795
00:03:43.0660941,0.1489573,0.0002994761,-0.1603599,0.03517804
00:03:43.0981240,0.1564802,-0.001320805,-0.1395725,0.05125161
00:03:43.1341587,0.1625091,-0.0002475503,-0.1265996,0.0634615
00:03:43.1731956,0.1690146,0.001687616,-0.08062615,0.08606464
00:03:43.2042253,0.1700611,0.004972368,-0.1289275,0.09544644
00:03:43.2292494,0.1685468,0.009671204,-0.1382455,0.1015674
00:03:43.3153316,0.1412613,0.04601543,-0.1761296,0.09292173
00:03:43.3303457,0.1108592,0.044248,-0.1748716,0.08662162
00:03:43.3683824,0.08070967,0.03827684,-0.2315021,0.08330887
00:03:43.3944069,0.07522324,0.07290309,-0.2481746,0.07840224
00:03:43.4434542,0.06593841,0.0806818,-0.2592728,0.07940921
00:03:43.4624719,0.05916193,0.07714776,-0.26472,0.06766387
00:03:43.4945061,0.04619701,0.05465213,-0.2497898,0.0437329
00:03:43.5375437,0.04307501,0.0484574,-0.2403718,0.02315791
00:03:43.5735778,0.03177559,0.0187822,-0.2380476,0.007753059
00:03:43.5945986,0.03117359,0.01498171,-0.234508,-0.007877249
00:03:43.6306330,0.03057159,0.01204553,-0.2264397,-0.02021383
00:03:43.6616619,0.0299421,0.009899633,-0.2531987,0.02043984
00:03:43.7207184,0.0287279,0.005415516,-0.2093915,-0.0002709593
00:03:43.7337316,0.03015742,0.003808916,-0.2090561,-0.001012322
00:03:43.7677632,0.02862692,0.00449842,-0.204563,-0.004839562
00:03:43.8007955,0.0255846,0.007240787,-0.1991494,0.00312119
00:03:43.8598514,0.02165941,0.01323508,-0.1950845,0.01352555
00:03:43.8718626,0.034304,0.02186935,-0.2146825,0.01641203
00:03:43.9008907,0.02514052,0.02621982,-0.2228171,0.05253843
00:03:43.9319365,0.01456388,0.03158731,-0.1929902,0.1078118
00:03:44.0009863,0.02125682,0.04129443,-0.2258835,0.07659806
00:03:44.0330172,0.02807957,0.04976019,-0.1599784,0.1201691
00:03:44.2332086,0.06357674,0.09068671,-0.1646547,0.1021303
00:03:44.2772498,0.06335911,0.09049487,-0.1666901,0.1040836
00:03:44.3012727,0.06415032,0.09051406,-0.1698856,0.1085166
00:03:44.4273931,0.1745076,0.1115223,-0.1809875,0.121167
00:03:44.4614256,0.1850777,0.1313231,-0.1810012,0.1254479
00:03:44.4964592,0.1809688,0.1259219,-0.1817671,0.1278393
00:03:44.5545146,0.1807617,0.1264048,-0.1819494,0.1287943
00:03:44.5635234,0.181116,0.1255647,-0.1833148,0.1296141
00:03:44.5955537,0.1806874,0.1268658,-0.1857822,0.1289473
00:03:44.6295864,0.1843488,0.1329022,-0.1885645,0.1284575
00:03:44.6826369,0.1838862,0.1379619,-0.1889232,0.1267081
00:03:44.6966506,0.1369841,0.09646703,-0.18892,0.125977
00:03:44.7316836,0.1348882,0.09942573,-0.1895601,0.1232333
00:03:45.0770132,0.1823423,0.1575118,-0.2079786,0.09893794
00:03:45.0990342,0.1805439,0.1553997,-0.1936431,0.1061968
00:03:45.1310648,0.1741128,0.1483198,-0.1990451,0.09712333
00:03:45.1671010,0.1706941,0.1456241,-0.1993114,0.09551927
00:03:45.2181481,0.1740043,0.1495248,-0.2034575,0.1003022
00:03:45.2321635,0.1729437,0.1524906,-0.1635169,0.1082841
00:03:45.2681961,0.1716881,0.1530543,-0.1939525,0.0924973
00:03:45.3022286,0.1715204,0.1527939,-0.19969,0.09894579
00:03:45.3472724,0.1582772,0.1476798,-0.2017059,0.1017714
00:03:45.3682917,0.1528603,0.1442172,-0.201433,0.1021314
00:03:45.3983201,0.153275,0.1431579,-0.2009952,0.1018546
00:03:45.4343545,0.1465295,0.1375097,-0.188458,0.1016664
00:03:45.4884061,0.1471342,0.1393726,-0.1885808,0.1016915
00:03:45.4994167,0.1468325,0.1419494,-0.1926636,0.09596075
00:03:45.5344503,0.1441794,0.1368701,-0.192748,0.09796146
00:03:45.5764902,0.1464211,0.1381638,-0.1928866,0.09699707
00:03:45.6105227,0.1724669,0.1625172,-0.1931855,0.09624333
00:03:45.6365475,0.1396006,0.1248723,-0.1921762,0.1022826
00:03:45.6695792,0.1386994,0.1264692,-0.1969955,0.09762831
00:03:45.7026118,0.1480947,0.1409144,-0.1975513,0.09806065
00:03:45.7416483,0.1625353,0.1534664,-0.1958005,0.1002297
00:03:45.7706756,0.1663637,0.156499,-0.1951765,0.1000263
00:03:45.8037076,0.1665838,0.158149,-0.1993069,0.09424514
00:03:45.8357381,0.1679569,0.1591823,-0.2001846,0.09598492
00:03:45.8897894,0.1674769,0.1606799,-0.1995068,0.09925231
00:03:45.9008004,0.1680796,0.1604996,-0.2363895,0.10278
00:03:45.9308285,0.1676974,0.1629041,-0.2150224,0.09608728
00:03:45.9828782,0.1680502,0.1638605,-0.2142705,0.09388206
00:03:46.0129068,0.166379,0.1647401,-0.2186267,0.09911463
00:03:46.0349278,0.1668377,0.1656861,-0.2211145,0.1025997
00:03:46.0629546,0.1669058,0.1665837,-0.2230085,0.1036193
00:03:46.0989890,0.1670706,0.1669303,-0.2241476,0.1058497
00:03:46.1500376,0.1504329,0.1536035,-0.2124296,0.1017647
00:03:46.1640696,0.1497495,0.153861,-0.2045483,0.0960325
00:03:46.2030890,0.1494285,0.1535296,-0.1899939,0.1028792
00:03:46.2301143,0.1551958,0.1589069,-0.2313358,0.1084754
00:03:46.2881869,0.1530558,0.1574805,-0.2264663,0.1115948
00:03:46.2991816,0.1521182,0.1562639,-0.1955332,0.1017914
00:03:46.3312107,0.1512783,0.1556627,-0.1947273,0.1022631
00:03:46.3732518,0.1446512,0.1473101,-0.2259613,0.1134049
00:03:46.4132900,0.1593549,0.1645256,-0.228278,0.1113686
00:03:46.4333082,0.1381837,0.1331854,-0.1635163,0.1209489
00:03:46.4673578,0.1370113,0.1333527,-0.2420623,0.1177151
00:03:46.4983717,0.1444885,0.1461383,-0.2276736,0.1137357
00:03:46.5664354,0.1441956,0.1481719,-0.2273929,0.1140393
00:03:46.6044721,0.1511805,0.1588751,-0.2401644,0.1264142
00:03:46.6795448,0.135952,0.1377166,-0.2248809,0.1119816
00:03:46.7005641,0.1354861,0.137161,-0.2405352,0.1181948
00:03:46.7305922,0.1353335,0.1372628,-0.221908,0.1092164
00:03:46.7646247,0.1352051,0.1373936,-0.203114,0.09770955
00:03:46.8116703,0.134784,0.136227,-0.2166079,0.1096287
00:03:46.8316885,0.1342239,0.1357955,-0.2268192,0.1177141
00:03:46.8697254,0.143121,0.1558546,-0.2263391,0.1174023
00:03:46.8987536,0.1437172,0.1562639,-0.2294053,0.117205
00:03:46.9437965,0.1434147,0.1560434,-0.227286,0.1158006
00:03:46.9668174,0.1431937,0.153924,-0.2298776,0.1187828
00:03:47.0008529,0.1377458,0.142193,-0.2297064,0.1188758
00:03:47.0439267,0.1403648,0.1465483,-0.2007399,0.1017419
00:03:47.0999446,0.1437289,0.150796,-0.23002,0.1216158
00:03:47.1349791,0.1403878,0.143809,-0.2234557,0.1126671
00:03:47.1680096,0.1607126,0.1686274,-0.2273483,0.1145371
00:03:47.2120520,0.1612188,0.1687967,-0.2271443,0.1140582
00:03:47.2350741,0.1518299,0.1584048,-0.2271419,0.1120782
00:03:47.2671047,0.1540935,0.1594322,-0.2053083,0.09494115
00:03:47.3031388,0.154872,0.1589644,-0.1978751,0.09763349
00:03:47.3461803,0.1511986,0.147717,-0.2131601,0.08683856
00:03:47.3682010,0.1597538,0.1530375,-0.1968226,0.1037528
00:03:47.3982294,0.165715,0.155985,-0.1965151,0.1047849
00:03:47.4312608,0.1679308,0.1563858,-0.1952482,0.1061653
00:03:47.4773048,0.1703897,0.1570932,-0.1942809,0.1075473
00:03:47.4993261,0.1264748,0.1123432,-0.1948774,0.1072316
00:03:47.5433681,0.1269776,0.1119976,-0.1926923,0.1093614
00:03:47.5693930,0.125185,0.1115133,-0.1915506,0.1110123
00:03:47.6344552,0.0507236,0.08935851,-0.1924103,0.1058878
00:03:47.6674866,0.04298143,0.08201686,-0.1926485,0.1049324
00:03:47.7015203,0.03638464,0.08151232,-0.1927475,0.1046153
00:03:47.7435596,0.03426957,0.08051834,-0.1925674,0.104936
00:03:47.7735888,0.03024895,0.08035456,-0.1910638,0.1052274
00:03:47.7996131,0.0267693,0.07923622,-0.1898404,0.1060387
00:03:47.8356469,0.02389531,0.07841139,-0.1877014,0.1077949
00:03:47.8997086,0.002122089,0.04347096,-0.1865626,0.108241
00:03:47.9137217,0.001311556,0.04351428,-0.1998165,0.07329269
00:03:47.9347416,0.0003242493,0.04344105,-0.1681879,0.1098442
00:03:47.9627687,-0.001054764,0.04367634,-0.2182304,0.0832703
00:03:48.0228263,-0.003269091,0.04386583,-0.2182261,0.08221143
00:03:48.0318345,-0.006467074,0.04438302,-0.2160943,0.0793348
00:03:48.0688700,-0.00810346,0.04438122,-0.2149234,0.07688121
00:03:48.1009003,-0.009669393,0.04400764,-0.2288724,0.08355161
00:03:48.1469442,-0.01051185,0.04236898,-0.1600088,0.09139793
00:03:48.1689652,-0.01103573,0.04028612,-0.1549249,0.0472111
00:03:48.1989948,-0.007856444,0.03417584,-0.1104397,0.0203876
00:03:48.2370302,-0.0133764,0.02301196,-0.1103471,0.02021073
00:03:48.2830748,-0.005362093,0.0231949,-0.1109702,0.01940705
00:03:48.2990904,0.06080862,0.03314755,-0.1106387,0.01844441
00:03:48.3361431,0.01301867,0.02217677,-0.1111217,0.01674564
00:03:48.3681559,0.1122287,0.08180349,-0.1559767,0.007711812
00:03:48.4141998,0.1161372,0.07681081,-0.1555634,0.00680312
00:03:48.4372229,0.1225309,0.08793575,-0.1122275,-0.002633091
00:03:48.4702530,0.1295049,0.09121138,-0.1451039,-0.01140773
00:03:48.5052881,0.05387488,0.03459195,-0.1939646,0.0093688
00:03:48.5493284,0.05154933,0.03433397,-0.1941874,0.01026601
00:03:48.5673459,0.05614145,0.03446939,-0.1937899,0.01151371
00:03:48.5983766,0.05311427,0.04150903,-0.1999265,0.02346428
00:03:48.6354106,0.05531497,0.04944551,-0.1986611,0.02720295
00:03:48.6794526,0.05556791,0.05893578,-0.1998588,0.03472912
00:03:48.7735434,0.05853136,0.06875031,-0.1839599,0.04149137
00:03:48.8376036,0.06424363,0.07234012,-0.1742344,0.04469745
00:03:48.8676326,0.1343586,0.06364195,-0.1719384,0.04225877
00:03:48.9036676,0.1404287,0.05898462,-0.1707892,0.03783793
00:03:48.9667270,0.1620988,0.07883232,-0.1596004,-0.001732152
00:03:49.0017603,0.1859117,0.06305507,-0.163627,-0.005911022
00:03:49.0327904,0.1580631,0.07187054,-0.1658137,-0.01014834
00:03:49.0838387,0.1609052,0.06838745,-0.1614063,-0.01326592
00:03:49.1018559,0.1909804,0.04386234,-0.1614834,-0.01831275
00:03:49.1308838,0.1955581,0.03944997,-0.1617184,-0.01940705
00:03:49.1699209,0.1726284,0.0727413,-0.1609862,-0.02043312
00:03:49.2109611,0.1932847,0.04973625,-0.1621014,-0.02013995
00:03:49.2369851,0.192582,0.05107496,-0.1646476,-0.02159571
00:03:49.2670143,0.1928563,0.05192441,-0.1639797,-0.02242089
00:03:49.3000448,0.1975953,0.05123654,-0.1598198,-0.02302292
00:03:49.3540964,0.1900166,0.06809125,-0.1520009,-0.02454944
00:03:49.3681101,0.1934247,0.0578033,-0.1477161,-0.02960748
00:03:49.4051634,0.1977843,0.0423446,-0.1482929,-0.07367957
00:03:49.4371768,0.2168695,-0.0135774,-0.1558116,-0.1032238
00:03:49.6263566,0.2793027,-0.146422,-0.207879,-0.2450987
00:03:49.6343658,0.3235424,-0.1479953,-0.2340141,-0.2589078
00:03:49.6473769,0.3255515,-0.18898,-0.2388535,-0.2744123
00:03:49.6693979,0.3320416,-0.2114301,-0.2437652,-0.2901354
00:03:49.7044312,0.3206384,-0.2450607,-0.2445687,-0.3058334
00:03:49.7494752,0.3204096,-0.2479477,-0.2572181,-0.3018119
00:03:49.7684926,0.3367181,-0.2400633,-0.2788804,-0.294058
00:03:49.8005238,0.3351053,-0.2394559,-0.2849762,-0.2876884
00:03:49.8385592,0.305516,-0.2388318,-0.2785936,-0.2978169
00:03:49.8836196,0.297366,-0.2511523,-0.261953,-0.3090375
00:03:49.9046235,0.2963749,-0.2504395,-0.2680721,-0.3136817
00:03:49.9386560,0.2984583,-0.2403632,-0.274495,-0.3074358
00:03:49.9676836,0.2917673,-0.2299964,-0.2775074,-0.2986993
00:03:50.0127258,0.2708678,-0.2109548,-0.2857184,-0.2668798
00:03:50.0337457,0.2194199,-0.1808472,-0.2870146,-0.2618933
00:03:50.0677782,0.2030735,-0.1422313,-0.2894527,-0.216796
00:03:50.1008099,0.2061004,-0.1125029,-0.2906145,-0.2073832
00:03:50.1478550,0.2102595,-0.09402336,-0.2552797,-0.146329
00:03:50.1678744,0.220221,-0.06299772,-0.2475616,-0.1052475
00:03:50.2019063,0.2200207,-0.05997398,-0.2275484,-0.09700624
00:03:50.2369405,0.2204973,-0.05602013,-0.226843,-0.08931091
00:03:50.2909912,0.2279326,-0.05747686,-0.2144261,-0.06869689
00:03:50.3020018,0.2397771,-0.06316923,-0.2083564,-0.06020232
00:03:50.3380362,0.2429624,-0.06503244,-0.198873,-0.05263845
00:03:50.3690832,0.2458978,-0.06742683,-0.19271,-0.04712852
00:03:50.4101063,0.2469145,-0.06803206,-0.1865521,-0.03204154
00:03:50.4471571,0.2377591,-0.0641315,-0.18758,-0.02198336
00:03:50.4681605,0.2251871,-0.05178584,-0.2025205,0.005486194
00:03:50.5021936,0.1946532,-0.0369564,-0.2096137,0.02668562
00:03:50.5472361,0.1682702,-0.006471276,-0.2934385,0.05742022
00:03:50.5662544,0.1347598,0.02326685,-0.2951594,0.1017152
00:03:50.6053090,0.1268615,0.04693617,-0.3435056,0.1188135
00:03:50.6353371,0.09496622,0.07395656,-0.3663261,0.1248938
00:03:50.6793620,0.06572421,0.07257105,-0.376554,0.1266953
00:03:50.6983803,0.02529261,0.1063403,-0.3806887,0.1236867
00:03:50.7324131,0.04104179,0.08150981,-0.3792937,0.112803
00:03:50.7894677,0.03742634,0.06858575,-0.3567994,0.08634737
00:03:50.8114887,0.04600368,0.0377835,-0.347594,0.07732206
00:03:50.8375130,0.05682269,0.02155785,-0.3203808,0.05351523
00:03:50.8665411,0.06528424,0.005503505,-0.295611,0.06668015
00:03:50.8995731,0.0767611,-0.01280885,-0.268411,0.04362871
00:03:50.9846536,0.08678742,-0.01771925,-0.2449506,0.0404722
00:03:50.9936623,0.09515919,-0.02184696,-0.2751061,0.05785473
00:03:51.0046727,0.09856287,-0.01293799,-0.2873335,0.06548879
00:03:51.0347017,0.09661947,-0.008321039,-0.309968,0.1018329
00:03:51.0677505,0.07657026,0.01327484,-0.3376999,0.1052304
00:03:51.1137942,0.0686928,0.03757484,-0.3677642,0.1109252
00:03:51.1338067,0.05669472,0.06607455,-0.4047803,0.1259619
00:03:51.1698311,0.04587135,0.07664458,-0.4091867,0.1256261
00:03:51.2048647,0.03877771,0.07637147,-0.4117654,0.1214573
00:03:51.2469052,0.03318004,0.07042071,-0.4055902,0.09185944
00:03:51.2729463,0.01400852,0.03989933,-0.3882878,0.07284845
00:03:51.3019567,0.01133077,0.02033844,-0.3684337,0.05095471
00:03:51.3370089,0.02957886,-0.0002459437,-0.3396801,0.02995223
00:03:51.3910416,0.03018571,-0.01427677,-0.3207138,0.03240863
00:03:51.4050562,0.03224787,-0.01982659,-0.3112316,0.03404563
00:03:51.4340837,0.03357331,-0.0211297,-0.3068316,0.03378865
00:03:51.4761229,0.03416269,-0.01844555,-0.3041166,0.04077845
00:03:51.5191639,0.03793059,0.005081143,-0.3200384,0.06068311
00:03:51.5311757,0.04047805,0.02240451,-0.3190861,0.06749552
00:03:51.5652085,0.05850103,0.06543307,-0.3381608,0.0866185
00:03:51.6022431,0.06165358,0.07245997,-0.3396496,0.08881713
00:03:51.6733111,0.05608027,0.05678195,-0.3400437,0.08998793
00:03:51.6813184,0.05253645,0.0403437,-0.3321792,0.08655724
00:03:51.6993371,0.02758167,0.03203447,-0.3176437,0.08520302
00:03:51.7403749,0.02419518,0.02627162,-0.3108177,0.07338074
00:03:51.7653987,0.01308551,0.02236858,-0.2962632,0.0691639
00:03:51.8154468,0.005242735,0.01060885,-0.2623056,0.06902552
00:03:51.8344648,0.004061282,0.005900117,-0.2487572,0.01381011
00:03:51.8654942,0.07719296,-0.02953622,-0.2432398,-0.01258931
00:03:51.9185447,0.08360669,-0.03555535,-0.2519188,-0.005515438
00:03:51.9485749,0.09780315,-0.05273175,-0.2477844,-0.07420819
00:03:51.9695942,0.1178455,-0.09209557,-0.2779735,-0.09144842
00:03:52.0046284,0.1211012,-0.09634082,-0.2766751,-0.119225
00:03:52.0376598,0.1219042,-0.1110085,-0.2764356,-0.1679281
00:03:52.0807008,0.1235587,-0.1142823,-0.2744853,-0.1652656
00:03:52.1057239,0.1247948,-0.1118574,-0.2760468,-0.1593132
00:03:52.1427594,0.1267401,-0.1042169,-0.2748893,-0.1413723
00:03:52.1717873,0.1243508,-0.101871,-0.2823076,-0.1108294
00:03:52.2308435,0.1139836,-0.09521006,-0.2794439,-0.1064221
00:03:52.2398522,0.1175732,-0.06580471,-0.2734638,-0.09513372
00:03:52.2698803,0.08363528,-0.08246429,-0.2373796,-0.09004261
00:03:52.3069158,0.07769727,-0.0766463,-0.2120154,-0.07151289
00:03:52.3609674,0.07169677,-0.06493427,-0.1726324,-0.04135557
00:03:52.3709767,0.07296012,-0.05296409,-0.1748516,-0.02047907
00:03:52.4070117,0.1470945,-0.003715809,-0.1591762,-0.002634324
00:03:52.4410439,0.1261246,-0.0305607,-0.08210981,-0.02211985
00:03:52.4810818,0.1738818,-0.01842351,-0.09442674,-0.03832675
00:03:52.5061061,0.1893654,-0.01968005,-0.08891833,-0.0417716
00:03:52.5371356,0.2887043,-0.01428628,-0.07808664,-0.04098657
00:03:52.5721698,0.3131703,0.05208579,-0.06921436,-0.0472049
00:03:52.6262223,0.3385956,0.03958546,-0.06466472,-0.0561358
00:03:52.6392331,0.3678461,0.03812324,-0.0624326,-0.0685497
00:03:52.6782708,0.3894678,0.05226204,-0.06174928,-0.09810196
00:03:52.7082998,0.3858129,0.04903957,-0.05964953,-0.09964657
00:03:52.7623517,0.3880463,0.04762016,-0.05751963,-0.1053452
00:03:52.7823702,0.3909772,0.04536906,-0.05632338,-0.1107737
00:03:52.8063928,0.3923395,0.04407296,-0.05604061,-0.1132067
00:03:52.8374220,0.3899454,0.0463474,-0.05633168,-0.1146957
00:03:52.8864693,0.3903887,0.04398566,-0.05776049,-0.1168511
00:03:52.9004824,0.3883901,0.04516504,-0.05738862,-0.1162739
00:03:52.9335146,0.3831524,0.04750055,-0.05841869,-0.115283
00:03:52.9645435,0.3772039,0.04654734,-0.05811122,-0.1091781
00:03:53.0185957,0.3657391,0.04920334,-0.05871296,-0.09668917
00:03:53.0326085,0.3434796,0.05581045,-0.06189272,-0.08737506
00:03:53.0676418,0.3368472,0.05682793,-0.06357831,-0.06405298
00:03:53.1026754,0.3233122,0.04963322,-0.07274103,-0.05272666
00:03:53.1487194,0.3304621,0.04485514,-0.04932132,-0.03720729
00:03:53.1687388,0.3208358,0.04151937,-0.04936069,-0.02994319
00:03:53.1997688,0.2721213,0.03177562,-0.06369328,-0.01884643
00:03:53.2317988,0.2574489,0.06141303,-0.06500081,-0.01348066
00:03:53.2838494,0.2433207,0.06475534,-0.06529733,-0.006109753
00:03:53.2998653,0.1959452,0.06163548,-0.06387652,0.002004513
00:03:53.3389009,0.1928414,0.06812848,-0.06208495,0.006352944
00:03:53.3669277,0.1531718,0.07077312,-0.06293196,0.008709202
00:03:53.5661186,0.1648788,0.05881618,-0.06620847,0.02049855
00:03:53.6041543,0.1493531,0.03374761,-0.06800211,0.02288547
00:03:53.6341827,0.1978735,0.04411385,-0.07070136,0.02184495
00:03:53.6972436,0.1538659,0.01668488,-0.07283928,0.02176935
00:03:53.7042514,0.1894419,-0.02039929,-0.07483853,0.02087924
00:03:53.7362811,0.1987339,-0.03993859,-0.1202732,0.01824882
00:03:53.7763187,0.263903,-0.09919634,-0.1235597,0.01689265
00:03:53.8143550,0.3062783,-0.07032089,-0.07314385,0.0007641155
00:03:53.8513905,0.3195747,-0.08715493,-0.07280084,0.0007955137
00:03:53.8704085,0.3367088,-0.1679326,-0.07328993,0.001869058
00:03:53.9084451,0.3435443,-0.1828779,-0.07362194,0.002326751
00:03:53.9544891,0.3535695,-0.1875763,-0.07444245,0.002267562
00:03:53.9745085,0.3669465,-0.187883,-0.07591404,0.001759849
00:03:54.0035361,0.3737471,-0.1808042,-0.07609233,0.001992375
00:03:54.0345652,0.3858062,-0.2132921,-0.07607821,0.004613832
00:03:54.0846130,0.3893892,-0.08725649,-0.07620493,0.008950152
00:03:54.1046327,0.3736081,-0.06289504,-0.0770258,0.01889157
00:03:54.1346614,0.3672033,-0.0136263,-0.07358997,0.021508
00:03:54.1716963,0.3626869,0.002901867,-0.07388212,0.02421493
00:03:54.2157387,0.3589751,0.01920252,-0.07434598,0.02434863
00:03:54.2387602,0.3554556,0.02131114,-0.0746658,0.02429659
00:03:54.2727930,0.3513062,0.02733598,-0.07454628,0.02689538
00:03:54.3028213,0.347635,0.03020961,-0.07655218,0.02753789
00:03:54.3538708,0.3416908,0.0376803,-0.07773516,0.02665074
00:03:54.3698864,0.3387908,0.03997889,-0.0786676,0.02611432
00:03:54.4059199,0.3346867,0.04323243,-0.0810546,0.02680943
00:03:54.4389525,0.3346359,0.04305001,-0.08392696,0.02674147
00:03:54.4889991,0.3335451,0.04472767,-0.08473146,0.02647455
00:03:54.5050144,0.3327825,0.04457217,-0.08547318,0.0267524
00:03:54.5340419,0.3302922,0.04173553,-0.1630772,0.06692069
00:03:54.5670739,0.3236895,0.0361864,-0.1626238,0.06734955
00:03:54.6191233,0.3183031,0.03523323,-0.1618993,0.06641777
00:03:54.6361394,0.306209,0.04653347,-0.160629,0.06701706
00:03:54.6731809,0.2921423,0.06210145,-0.159001,0.06621163
00:03:54.7012017,0.2788266,0.07522337,-0.1578057,0.06574982
00:03:54.7452437,0.2707263,0.009800481,-0.1571852,0.06562465
00:03:54.7712686,0.2558477,0.01275252,-0.1557878,0.06597067
00:03:54.8022981,0.2505254,0.01093734,-0.1536655,0.06467296
00:03:54.8383328,0.2326506,0.006061394,-0.1526353,0.06422988
00:03:54.8823745,0.2106729,0.01449013,-0.1518871,0.06418392
00:03:54.9013940,0.1642385,0.05691473,-0.1509264,0.06383774
00:03:54.9404302,0.205304,0.07309467,-0.1508301,0.06434635
00:03:54.9704592,0.1965156,0.06590404,-0.1492065,0.06303564
00:03:55.0195056,0.1348937,0.03722543,-0.1490922,0.06353202
00:03:55.0385239,0.1339826,0.03704909,-0.1481897,0.06345145
00:03:55.0695534,0.1230529,0.03982003,-0.1473446,0.06587332
00:03:55.1155973,0.1008876,0.03250181,-0.1475922,0.06779957
00:03:55.1826615,0.08411194,0.04376832,-0.1474191,0.06941593
00:03:55.1906812,0.08383732,0.04065362,-0.147469,0.07017483
00:03:55.1996833,0.08247213,0.04116011,-0.1451822,0.07617052
00:03:55.2337101,0.07695714,0.03885826,-0.07295781,0.02726446
00:03:55.2677426,0.07455507,0.03978442,-0.1045808,0.02418024
00:03:55.3177900,0.07005227,0.04117401,-0.06213493,0.03453603
00:03:55.3398114,0.06844102,0.04312792,-0.05275885,0.03419906
00:03:55.3668376,0.06708716,0.04239992,-0.0504875,0.03331359
00:03:55.4008698,0.06576973,0.04262795,-0.04728179,0.03343027
00:03:55.4499165,0.06533362,0.04194454,-0.04496622,0.03280282
00:03:55.4699356,0.06540237,0.0419981,-0.04450616,0.03122629
